,question_link,question,No_answer
2022,https://leetcode.cn/problems/largest-combination-with-bitwise-and-greater-than-zero/,2275. 按位与结果大于零的最长组合,85
2023,https://leetcode.cn/problems/count-integers-in-intervals/,2276. 统计区间中的整数数目,73
2024,https://leetcode.cn/problems/closest-node-to-path-in-tree/,2277. Closest Node to Path in Tree,4
2025,https://leetcode.cn/problems/count-number-of-rectangles-containing-each-point/,6043. 统计包含每个点的矩形数目,105
2026,https://leetcode.cn/problems/guess-numbers/,LCP 01. 猜数字,698
2027,https://leetcode.cn/problems/deep-dark-fraction/,LCP 02. 分式化简,280
2028,https://leetcode.cn/problems/programmable-robot/,LCP 03. 机器人大冒险,203
2029,https://leetcode.cn/problems/broken-board-dominoes/,LCP 04. 覆盖,75
2030,https://leetcode.cn/problems/coin-bonus/,LCP 05. 发 LeetCoin,60
2031,https://leetcode.cn/problems/na-ying-bi/,LCP 06. 拿硬币,747
2032,https://leetcode.cn/problems/chuan-di-xin-xi/,LCP 07. 传递信息,540
2033,https://leetcode.cn/problems/ju-qing-hong-fa-shi-jian/,LCP 08. 剧情触发时间,115
2034,https://leetcode.cn/problems/zui-xiao-tiao-yue-ci-shu/,LCP 09. 最小跳跃次数,119
2035,https://leetcode.cn/problems/er-cha-shu-ren-wu-diao-du/,LCP 10. 二叉树任务调度,43
2036,https://leetcode.cn/problems/qi-wang-ge-shu-tong-ji/,LCP 11. 期望个数统计,83
2037,https://leetcode.cn/problems/xiao-zhang-shua-ti-ji-hua/,LCP 12. 小张刷题计划,128
2038,https://leetcode.cn/problems/xun-bao/,LCP 13. 寻宝,88
2039,https://leetcode.cn/problems/qie-fen-shu-zu/,LCP 14. 切分数组,50
2040,https://leetcode.cn/problems/you-le-yuan-de-mi-gong/,LCP 15. 游乐园的迷宫,25
2041,https://leetcode.cn/problems/you-le-yuan-de-you-lan-ji-hua/,LCP 16. 游乐园的游览计划,18
2042,https://leetcode.cn/problems/nGK0Fy/,LCP 17. 速算机器人,305
2043,https://leetcode.cn/problems/2vYnGI/,LCP 18. 早餐组合,286
2044,https://leetcode.cn/problems/UlBDOe/,LCP 19. 秋叶收藏集,219
2045,https://leetcode.cn/problems/meChtZ/,LCP 20. 快速公交,34
2046,https://leetcode.cn/problems/Za25hA/,LCP 21. 追逐游戏,31
2047,https://leetcode.cn/problems/ccw6C7/,LCP 22. 黑白方格画,201
2048,https://leetcode.cn/problems/er94lq/,LCP 23. 魔术排列,59
2049,https://leetcode.cn/problems/5TxKeK/,LCP 24. 数字游戏,28
2050,https://leetcode.cn/problems/Uh984O/,LCP 25. 古董键盘,31
2051,https://leetcode.cn/problems/hSRGyL/,LCP 26. 导航装置,23
2052,https://leetcode.cn/problems/IQvJ9i/,LCP 27. 黑盒光线反射,29
2053,https://leetcode.cn/problems/4xy4Wx/,LCP 28. 采购方案,243
2054,https://leetcode.cn/problems/SNJvJP/,LCP 29. 乐团站位,163
2055,https://leetcode.cn/problems/p0NxJO/,LCP 30. 魔塔游戏,126
2056,https://leetcode.cn/problems/Db3wC1/,LCP 31. 变换的迷宫,40
2057,https://leetcode.cn/problems/t3fKg1/,LCP 32. 批量处理任务,25
2058,https://leetcode.cn/problems/o8SXZn/,LCP 33. 蓄水,118
2059,https://leetcode.cn/problems/er-cha-shu-ran-se-UGC/,LCP 34. 二叉树染色,76
2060,https://leetcode.cn/problems/DFPeFJ/,LCP 35. 电动车游城市,30
2061,https://leetcode.cn/problems/Up5XYM/,LCP 36. 最多牌组数,23
2062,https://leetcode.cn/problems/zui-xiao-ju-xing-mian-ji/,LCP 37. 最小矩形面积,26
2063,https://leetcode.cn/problems/7rLGCR/,LCP 38. 守卫城堡,16
2064,https://leetcode.cn/problems/0jQkd0/,LCP 39. 无人机方阵,55
2065,https://leetcode.cn/problems/uOAnQW/,LCP 40. 心算挑战,100
2066,https://leetcode.cn/problems/fHi6rV/,LCP 41. 黑白翻转棋,38
2067,https://leetcode.cn/problems/vFjcfV/,LCP 42. 玩具套圈,36
2068,https://leetcode.cn/problems/Y1VbOX/,LCP 43. 十字路口的交通,22
2069,https://leetcode.cn/problems/sZ59z6/,LCP 44. 开幕式焰火,116
2070,https://leetcode.cn/problems/kplEvH/,LCP 45. 自行车炫技赛场,36
2071,https://leetcode.cn/problems/05ZEDJ/,LCP 46. 志愿者调配,33
2072,https://leetcode.cn/problems/oPs9Bm/,LCP 47. 入场安检,20
2073,https://leetcode.cn/problems/fsa7oZ/,LCP 48. 无限棋局,14
2074,https://leetcode.cn/problems/K8GULz/,LCP 49. 环形闯关游戏,16
2075,https://leetcode.cn/problems/WHnhjV/,LCP 50. 宝石补给,48
2076,https://leetcode.cn/problems/UEcfPD/,LCP 51. 烹饪料理,62
2077,https://leetcode.cn/problems/QO5KpG/,LCP 52. 二叉搜索树染色,69
2078,https://leetcode.cn/problems/EJvmW4/,LCP 53. 守护太空城,14
2079,https://leetcode.cn/problems/s5kipK/,LCP 54. 夺回据点,6
2080,https://leetcode.cn/problems/PTXy4P/,LCP 55. 采集果实,31
2081,https://leetcode.cn/problems/6UEx57/,LCP 56. 信物传送,42
2082,https://leetcode.cn/problems/ZbAuEH/,LCP 57. 打地鼠,31
2083,https://leetcode.cn/problems/De4qBB/,LCP 58. 积木拼接,10
2084,https://leetcode.cn/problems/NfY1m5/,LCP 59. 搭桥过河,5
2085,https://leetcode.cn/problems/WInSav/,LCP 60. 力扣泡泡龙,11
2086,https://leetcode.cn/problems/Ju9Xwi/,LCS 01. 下载插件,180
2087,https://leetcode.cn/problems/WqXACV/,LCS 02. 完成一半题目,118
2088,https://leetcode.cn/problems/YesdPw/,LCS 03. 主题空间,74
2089,https://leetcode.cn/problems/shu-zu-zhong-zhong-fu-de-shu-zi-lcof/,剑指 Offer 03. 数组中重复的数字,3557
2090,https://leetcode.cn/problems/er-wei-shu-zu-zhong-de-cha-zhao-lcof/,剑指 Offer 04. 二维数组中的查找,2806
2091,https://leetcode.cn/problems/ti-huan-kong-ge-lcof/,剑指 Offer 05. 替换空格,2691
2092,https://leetcode.cn/problems/cong-wei-dao-tou-da-yin-lian-biao-lcof/,剑指 Offer 06. 从尾到头打印链表,2860
2093,https://leetcode.cn/problems/zhong-jian-er-cha-shu-lcof/,剑指 Offer 07. 重建二叉树,1798
2094,https://leetcode.cn/problems/yong-liang-ge-zhan-shi-xian-dui-lie-lcof/,剑指 Offer 09. 用两个栈实现队列,2383
2095,https://leetcode.cn/problems/fei-bo-na-qi-shu-lie-lcof/,剑指 Offer 10- I. 斐波那契数列,2336
2096,https://leetcode.cn/problems/qing-wa-tiao-tai-jie-wen-ti-lcof/,剑指 Offer 10- II. 青蛙跳台阶问题,1710
2097,https://leetcode.cn/problems/xuan-zhuan-shu-zu-de-zui-xiao-shu-zi-lcof/,剑指 Offer 11. 旋转数组的最小数字,2144
2098,https://leetcode.cn/problems/ju-zhen-zhong-de-lu-jing-lcof/,剑指 Offer 12. 矩阵中的路径,1515
2099,https://leetcode.cn/problems/ji-qi-ren-de-yun-dong-fan-wei-lcof/,剑指 Offer 13. 机器人的运动范围,2187
2100,https://leetcode.cn/problems/jian-sheng-zi-lcof/,剑指 Offer 14- I. 剪绳子,1684
2101,https://leetcode.cn/problems/jian-sheng-zi-ii-lcof/,剑指 Offer 14- II. 剪绳子 II,621
2102,https://leetcode.cn/problems/er-jin-zhi-zhong-1de-ge-shu-lcof/,剑指 Offer 15. 二进制中1的个数,1514
2103,https://leetcode.cn/problems/shu-zhi-de-zheng-shu-ci-fang-lcof/,剑指 Offer 16. 数值的整数次方,1016
2104,https://leetcode.cn/problems/da-yin-cong-1dao-zui-da-de-nwei-shu-lcof/,剑指 Offer 17. 打印从1到最大的n位数,1334
2105,https://leetcode.cn/problems/shan-chu-lian-biao-de-jie-dian-lcof/,剑指 Offer 18. 删除链表的节点,1868
2106,https://leetcode.cn/problems/zheng-ze-biao-da-shi-pi-pei-lcof/,剑指 Offer 19. 正则表达式匹配,563
2107,https://leetcode.cn/problems/biao-shi-shu-zhi-de-zi-fu-chuan-lcof/,剑指 Offer 20. 表示数值的字符串,1164
2108,https://leetcode.cn/problems/diao-zheng-shu-zu-shun-xu-shi-qi-shu-wei-yu-ou-shu-qian-mian-lcof/,剑指 Offer 21. 调整数组顺序使奇数位于偶数前面,2141
2109,https://leetcode.cn/problems/lian-biao-zhong-dao-shu-di-kge-jie-dian-lcof/,剑指 Offer 22. 链表中倒数第k个节点,3005
2110,https://leetcode.cn/problems/fan-zhuan-lian-biao-lcof/,剑指 Offer 24. 反转链表,2395
2111,https://leetcode.cn/problems/he-bing-liang-ge-pai-xu-de-lian-biao-lcof/,剑指 Offer 25. 合并两个排序的链表,1562
2112,https://leetcode.cn/problems/shu-de-zi-jie-gou-lcof/,剑指 Offer 26. 树的子结构,1670
2113,https://leetcode.cn/problems/er-cha-shu-de-jing-xiang-lcof/,剑指 Offer 27. 二叉树的镜像,1839
2114,https://leetcode.cn/problems/dui-cheng-de-er-cha-shu-lcof/,剑指 Offer 28. 对称的二叉树,1509
2115,https://leetcode.cn/problems/shun-shi-zhen-da-yin-ju-zhen-lcof/,剑指 Offer 29. 顺时针打印矩阵,1809
2116,https://leetcode.cn/problems/bao-han-minhan-shu-de-zhan-lcof/,剑指 Offer 30. 包含min函数的栈,1568
2117,https://leetcode.cn/problems/zhan-de-ya-ru-dan-chu-xu-lie-lcof/,剑指 Offer 31. 栈的压入、弹出序列,1274
2118,https://leetcode.cn/problems/cong-shang-dao-xia-da-yin-er-cha-shu-lcof/,剑指 Offer 32 - I. 从上到下打印二叉树,1372
2119,https://leetcode.cn/problems/cong-shang-dao-xia-da-yin-er-cha-shu-ii-lcof/,剑指 Offer 32 - II. 从上到下打印二叉树 II,1527
2120,https://leetcode.cn/problems/cong-shang-dao-xia-da-yin-er-cha-shu-iii-lcof/,剑指 Offer 32 - III. 从上到下打印二叉树 III,1661
2121,https://leetcode.cn/problems/er-cha-sou-suo-shu-de-hou-xu-bian-li-xu-lie-lcof/,剑指 Offer 33. 二叉搜索树的后序遍历序列,1322
2122,https://leetcode.cn/problems/er-cha-shu-zhong-he-wei-mou-yi-zhi-de-lu-jing-lcof/,剑指 Offer 34. 二叉树中和为某一值的路径,1194
2123,https://leetcode.cn/problems/fu-za-lian-biao-de-fu-zhi-lcof/,剑指 Offer 35. 复杂链表的复制,1341
2124,https://leetcode.cn/problems/er-cha-sou-suo-shu-yu-shuang-xiang-lian-biao-lcof/,剑指 Offer 36. 二叉搜索树与双向链表,1294
2125,https://leetcode.cn/problems/xu-lie-hua-er-cha-shu-lcof/,剑指 Offer 37. 序列化二叉树,709
2126,https://leetcode.cn/problems/zi-fu-chuan-de-pai-lie-lcof/,剑指 Offer 38. 字符串的排列,1368
2127,https://leetcode.cn/problems/shu-zu-zhong-chu-xian-ci-shu-chao-guo-yi-ban-de-shu-zi-lcof/,剑指 Offer 39. 数组中出现次数超过一半的数字,1285
2128,https://leetcode.cn/problems/zui-xiao-de-kge-shu-lcof/,剑指 Offer 40. 最小的k个数,2201
2129,https://leetcode.cn/problems/shu-ju-liu-zhong-de-zhong-wei-shu-lcof/,剑指 Offer 41. 数据流中的中位数,689
2130,https://leetcode.cn/problems/lian-xu-zi-shu-zu-de-zui-da-he-lcof/,剑指 Offer 42. 连续子数组的最大和,1903
2131,https://leetcode.cn/problems/1nzheng-shu-zhong-1chu-xian-de-ci-shu-lcof/,剑指 Offer 43. 1～n 整数中 1 出现的次数,647
2132,https://leetcode.cn/problems/shu-zi-xu-lie-zhong-mou-yi-wei-de-shu-zi-lcof/,剑指 Offer 44. 数字序列中某一位的数字,628
2133,https://leetcode.cn/problems/ba-shu-zu-pai-cheng-zui-xiao-de-shu-lcof/,剑指 Offer 45. 把数组排成最小的数,1158
2134,https://leetcode.cn/problems/ba-shu-zi-fan-yi-cheng-zi-fu-chuan-lcof/,剑指 Offer 46. 把数字翻译成字符串,1907
2135,https://leetcode.cn/problems/li-wu-de-zui-da-jie-zhi-lcof/,剑指 Offer 47. 礼物的最大价值,1376
2136,https://leetcode.cn/problems/zui-chang-bu-han-zhong-fu-zi-fu-de-zi-zi-fu-chuan-lcof/,剑指 Offer 48. 最长不含重复字符的子字符串,1442
2137,https://leetcode.cn/problems/chou-shu-lcof/,剑指 Offer 49. 丑数,683
2138,https://leetcode.cn/problems/di-yi-ge-zhi-chu-xian-yi-ci-de-zi-fu-lcof/,剑指 Offer 50. 第一个只出现一次的字符,1484
2139,https://leetcode.cn/problems/shu-zu-zhong-de-ni-xu-dui-lcof/,剑指 Offer 51. 数组中的逆序对,1154
2140,https://leetcode.cn/problems/liang-ge-lian-biao-de-di-yi-ge-gong-gong-jie-dian-lcof/,剑指 Offer 52. 两个链表的第一个公共节点,1303
2141,https://leetcode.cn/problems/zai-pai-xu-shu-zu-zhong-cha-zhao-shu-zi-lcof/,剑指 Offer 53 - I. 在排序数组中查找数字 I,2142
2142,https://leetcode.cn/problems/que-shi-de-shu-zi-lcof/,剑指 Offer 53 - II. 0～n-1中缺失的数字,2051
2143,https://leetcode.cn/problems/er-cha-sou-suo-shu-de-di-kda-jie-dian-lcof/,剑指 Offer 54. 二叉搜索树的第k大节点,1529
2144,https://leetcode.cn/problems/er-cha-shu-de-shen-du-lcof/,剑指 Offer 55 - I. 二叉树的深度,1556
2145,https://leetcode.cn/problems/ping-heng-er-cha-shu-lcof/,剑指 Offer 55 - II. 平衡二叉树,1215
2146,https://leetcode.cn/problems/shu-zu-zhong-shu-zi-chu-xian-de-ci-shu-lcof/,剑指 Offer 56 - I. 数组中数字出现的次数,1286
2147,https://leetcode.cn/problems/shu-zu-zhong-shu-zi-chu-xian-de-ci-shu-ii-lcof/,剑指 Offer 56 - II. 数组中数字出现的次数 II,881
2148,https://leetcode.cn/problems/he-wei-sde-liang-ge-shu-zi-lcof/,剑指 Offer 57. 和为s的两个数字,1146
2149,https://leetcode.cn/problems/he-wei-sde-lian-xu-zheng-shu-xu-lie-lcof/,剑指 Offer 57 - II. 和为s的连续正数序列,2164
2150,https://leetcode.cn/problems/fan-zhuan-dan-ci-shun-xu-lcof/,剑指 Offer 58 - I. 翻转单词顺序,1316
2151,https://leetcode.cn/problems/zuo-xuan-zhuan-zi-fu-chuan-lcof/,剑指 Offer 58 - II. 左旋转字符串,2458
2152,https://leetcode.cn/problems/hua-dong-chuang-kou-de-zui-da-zhi-lcof/,剑指 Offer 59 - I. 滑动窗口的最大值,1467
2153,https://leetcode.cn/problems/dui-lie-de-zui-da-zhi-lcof/,剑指 Offer 59 - II. 队列的最大值,1229
2154,https://leetcode.cn/problems/nge-tou-zi-de-dian-shu-lcof/,剑指 Offer 60. n个骰子的点数,774
2155,https://leetcode.cn/problems/bu-ke-pai-zhong-de-shun-zi-lcof/,剑指 Offer 61. 扑克牌中的顺子,1340
2156,https://leetcode.cn/problems/yuan-quan-zhong-zui-hou-sheng-xia-de-shu-zi-lcof/,剑指 Offer 62. 圆圈中最后剩下的数字,919
2157,https://leetcode.cn/problems/gu-piao-de-zui-da-li-run-lcof/,剑指 Offer 63. 股票的最大利润,1304
2158,https://leetcode.cn/problems/qiu-12n-lcof/,剑指 Offer 64. 求1+2+…+n,1548
2159,https://leetcode.cn/problems/bu-yong-jia-jian-cheng-chu-zuo-jia-fa-lcof/,剑指 Offer 65. 不用加减乘除做加法,675
2160,https://leetcode.cn/problems/gou-jian-cheng-ji-shu-zu-lcof/,剑指 Offer 66. 构建乘积数组,758
2161,https://leetcode.cn/problems/ba-zi-fu-chuan-zhuan-huan-cheng-zheng-shu-lcof/,剑指 Offer 67. 把字符串转换成整数,762
2162,https://leetcode.cn/problems/er-cha-sou-suo-shu-de-zui-jin-gong-gong-zu-xian-lcof/,剑指 Offer 68 - I. 二叉搜索树的最近公共祖先,910
2163,https://leetcode.cn/problems/er-cha-shu-de-zui-jin-gong-gong-zu-xian-lcof/,剑指 Offer 68 - II. 二叉树的最近公共祖先,912
2164,https://leetcode.cn/problems/xoh6Oh/,剑指 Offer II 001. 整数除法,316
2165,https://leetcode.cn/problems/JFETK5/,剑指 Offer II 002. 二进制加法,325
2166,https://leetcode.cn/problems/w3tCBm/,剑指 Offer II 003. 前 n 个数字二进制中 1 的个数,379
2167,https://leetcode.cn/problems/WGki4K/,剑指 Offer II 004. 只出现一次的数字,285
2168,https://leetcode.cn/problems/aseY1I/,剑指 Offer II 005. 单词长度的最大乘积,247
